course_id,Course Name,platform,domain,level,rating,enrollments,duration_hours,language,price,prerequisites
C0009026,Crash Course in Blockchain,NPTEL,Blockchain,Beginner,3.54,9461,6,Hindi,68.73,Python Basics
C0009027,Advanced Big Data Concepts,Udemy,Big Data,Intermediate,4.8,11034,47,Hindi,22.02,None
C0009028,Web Development Fundamentals Essentials,Udemy,Web Development,Beginner,4.02,14588,32,Hindi,26.48,Statistics
C0009029,Crash Course in Big Data,NPTEL,Big Data,Advanced,4.25,13005,74,Spanish,2.56,Statistics
C0009030,Complete Guide to Cybersecurity,edX,Cybersecurity,Beginner,3.7,43486,48,Spanish,79.29,Statistics
C0009031,Mastering AI Essentials,Skillshare,AI,Beginner,4.56,10289,89,French,48.27,Linear Algebra
C0009032,Advanced Web Development Concepts,Skillshare,Web Development,Advanced,4.29,389,86,French,35.54,Linear Algebra
C0009033,Big Data Hands-on Workshop,edX,Big Data,Beginner,4.55,10398,77,English,73.1,None
C0009034,Advanced Big Data Concepts,FutureLearn,Big Data,Intermediate,3.64,5373,12,English,18.03,Linear Algebra
C0009035,Mastering Cloud Computing using TensorFlow,Udemy,Cloud Computing,Intermediate,4.49,26772,88,English,22.74,Python Basics
C0009036,Cloud Computing Hands-on Workshop,FutureLearn,Cloud Computing,Advanced,3.68,36547,14,English,23.73,None
C0009037,AI Fundamentals Essentials,Skillshare,AI,Intermediate,3.74,41951,73,French,7.46,Statistics
C0009038,Crash Course in Machine Learning,Coursera,Machine Learning,Advanced,3.94,15273,93,Hindi,24.36,Basic Programming
C0009039,Cloud Computing Fundamentals Masterclass,NPTEL,Cloud Computing,Intermediate,4.09,47504,69,English,97.47,Linear Algebra
C0009040,Machine Learning for Everyone,Skillshare,Machine Learning,Intermediate,4.19,5204,53,English,58.28,Basic Programming
C0009041,Cloud Computing Project-Based Bootcamp,NPTEL,Cloud Computing,Beginner,3.93,40523,65,English,93.52,Basic Programming
C0009042,Complete Guide to Cybersecurity,NPTEL,Cybersecurity,Beginner,3.99,11720,53,Hindi,36.06,Basic Programming
C0009043,AI for Everyone,FutureLearn,AI,Advanced,4.62,14692,37,French,93.63,Basic Programming
C0009044,Crash Course in Big Data,Coursera,Big Data,Advanced,3.64,27205,68,English,12.47,Basic Programming
C0009045,Advanced AI Concepts,FutureLearn,AI,Beginner,4.13,10338,59,English,2.49,Linear Algebra
C0009046,AI Hands-on Workshop,FutureLearn,AI,Beginner,4.64,1056,49,English,63.06,Basic Programming
C0009047,Machine Learning for Everyone,Udemy,Machine Learning,Advanced,4.11,41862,93,French,75.87,Basic Programming
C0009048,Machine Learning Fundamentals Bootcamp,Udemy,Machine Learning,Advanced,4.11,35406,66,English,35.55,Basic Programming
C0009049,AI Hands-on Workshop,Udemy,AI,Beginner,3.75,2654,9,Hindi,92.46,Linear Algebra
C0009050,Crash Course in Cybersecurity,FutureLearn,Cybersecurity,Beginner,4.03,11497,83,French,2.68,None
C0009051,Data Science Project-Based Bootcamp,Skillshare,Data Science,Intermediate,4.75,27476,64,Hindi,52.2,Python Basics
C0009052,Blockchain Project-Based Bootcamp,Skillshare,Blockchain,Advanced,4.95,5612,49,Spanish,15.91,Python Basics
C0009053,Crash Course in Web Development,Udemy,Web Development,Advanced,4.07,31655,30,French,15.75,Linear Algebra
C0009054,Web Development Project-Based Bootcamp,Skillshare,Web Development,Beginner,4.25,3084,62,Spanish,22.91,Basic Programming
C0009055,Data Science Fundamentals Essentials,FutureLearn,Data Science,Advanced,4.26,16702,36,French,63.32,Linear Algebra
C0009056,AI Fundamentals Bootcamp,Udemy,AI,Intermediate,4.97,43531,96,English,27.93,Basic Programming
C0009057,Crash Course in Web Development,Coursera,Web Development,Advanced,3.77,29052,89,Spanish,32.53,Statistics
C0009058,Cybersecurity for Everyone,NPTEL,Cybersecurity,Advanced,4.78,2725,29,Hindi,26.56,Python Basics
C0009059,Big Data Fundamentals Masterclass,FutureLearn,Big Data,Beginner,4.89,13540,55,French,45.75,Basic Programming
C0009060,Data Science for Everyone,Skillshare,Data Science,Advanced,4.82,28885,26,French,55.75,Python Basics
C0009061,Crash Course in Data Science,NPTEL,Data Science,Beginner,4.79,45365,47,Hindi,40.26,Python Basics
C0009062,Cybersecurity Fundamentals with Python,Udemy,Cybersecurity,Advanced,4.3,44094,23,Hindi,79.84,Linear Algebra
C0009063,Mastering Big Data Bootcamp,NPTEL,Big Data,Advanced,4.39,1214,85,Spanish,57.81,Linear Algebra
C0009064,Cybersecurity Hands-on Workshop,Coursera,Cybersecurity,Intermediate,4.89,22923,13,Hindi,37.74,None
C0009065,Machine Learning Hands-on Workshop,edX,Machine Learning,Beginner,3.64,1946,64,Spanish,53.12,Statistics
C0009066,Blockchain for Everyone,NPTEL,Blockchain,Advanced,3.91,35041,87,Spanish,34.06,Basic Programming
C0009067,Complete Guide to Big Data,Udemy,Big Data,Beginner,3.86,21389,13,English,82.1,Linear Algebra
C0009068,Big Data Hands-on Workshop,edX,Big Data,Beginner,4.08,9218,54,Spanish,87.56,Basic Programming
C0009069,Mastering AI using TensorFlow,Skillshare,AI,Advanced,3.82,4209,93,Hindi,12.15,Python Basics
C0009070,Data Science for Everyone,Coursera,Data Science,Beginner,4.34,36620,42,French,15.11,None
C0009071,Mastering Web Development using R,FutureLearn,Web Development,Beginner,4.74,19275,83,Hindi,25.25,Statistics
C0009072,Advanced Data Science Concepts,Skillshare,Data Science,Intermediate,4.21,11144,80,Hindi,91.35,None
C0009073,Advanced Big Data Concepts,Skillshare,Big Data,Advanced,4.94,2068,46,French,58,Linear Algebra
C0009074,Machine Learning for Everyone,NPTEL,Machine Learning,Intermediate,4.95,5908,57,Hindi,75.98,None
C0009075,Crash Course in Big Data,FutureLearn,Big Data,Intermediate,4.17,3496,99,French,69.58,Python Basics
C0009076,Cloud Computing Hands-on Workshop,FutureLearn,Cloud Computing,Intermediate,3.85,20990,73,English,96.33,Statistics
C0009077,Mastering Cloud Computing with Python,Coursera,Cloud Computing,Beginner,3.75,27654,20,Spanish,11.81,Python Basics
C0009078,Crash Course in Machine Learning,FutureLearn,Machine Learning,Advanced,3.79,15332,35,Hindi,25.54,Basic Programming
C0009079,Blockchain Hands-on Workshop,Udemy,Blockchain,Intermediate,3.87,8915,19,Hindi,80.95,Python Basics
C0009080,Cybersecurity Project-Based Bootcamp,Udemy,Cybersecurity,Advanced,4.77,4268,24,Hindi,79.12,None
C0009081,Cybersecurity Fundamentals Bootcamp,FutureLearn,Cybersecurity,Beginner,4.98,4735,84,Hindi,25.56,Linear Algebra
C0009082,Cybersecurity Hands-on Workshop,NPTEL,Cybersecurity,Beginner,4.05,6507,25,French,37.34,Basic Programming
C0009083,Machine Learning Project-Based Bootcamp,NPTEL,Machine Learning,Beginner,4.75,46254,74,Spanish,97.66,None
C0009084,Cloud Computing Hands-on Workshop,edX,Cloud Computing,Intermediate,4.68,3035,59,French,27.91,Basic Programming
C0009085,Machine Learning Fundamentals from Scratch,Coursera,Machine Learning,Intermediate,4.77,5125,24,English,96.96,Python Basics
C0009086,Advanced AI Concepts,edX,AI,Beginner,3.65,15100,39,Spanish,86.57,Basic Programming
C0009087,Cybersecurity Hands-on Workshop,Udemy,Cybersecurity,Intermediate,4.95,24542,72,Hindi,99.67,Linear Algebra
C0009088,Machine Learning for Everyone,FutureLearn,Machine Learning,Advanced,3.65,46815,66,Hindi,57.26,Python Basics
C0009089,Cloud Computing for Everyone,Udemy,Cloud Computing,Beginner,4.44,40632,55,French,66.89,None
C0009090,Advanced Cloud Computing Concepts,Skillshare,Cloud Computing,Advanced,4.75,21452,82,Hindi,93.54,None
C0009091,Advanced Data Science Concepts,Coursera,Data Science,Intermediate,4.7,18599,47,Hindi,3.78,Python Basics
C0009092,Advanced Cloud Computing Concepts,NPTEL,Cloud Computing,Intermediate,4.69,5770,98,English,90.98,Basic Programming
C0009093,Crash Course in Blockchain,Coursera,Blockchain,Intermediate,4.84,17120,5,Spanish,91.6,None
C0009094,Complete Guide to Cloud Computing,Coursera,Cloud Computing,Intermediate,4.67,15125,72,English,41.61,Basic Programming
C0009095,Complete Guide to Blockchain,Skillshare,Blockchain,Intermediate,3.59,20329,9,French,7.95,None
C0009096,Mastering AI Essentials,Udemy,AI,Advanced,3.57,24440,47,English,16.2,Basic Programming
C0009097,Crash Course in Big Data,Coursera,Big Data,Beginner,3.52,35671,66,English,66.36,None
C0009098,Advanced Machine Learning Concepts,Coursera,Machine Learning,Intermediate,4.15,2554,100,English,17.31,Statistics
C0009099,Complete Guide to Big Data,Coursera,Big Data,Beginner,4.75,14411,85,Spanish,74.75,Python Basics
C0009100,Big Data Hands-on Workshop,Udemy,Big Data,Intermediate,3.84,33515,32,English,61.25,Statistics
C0009101,Advanced AI Concepts,Skillshare,AI,Beginner,3.51,29513,63,French,60.22,Statistics
C0009102,Cloud Computing Fundamentals from Scratch,edX,Cloud Computing,Intermediate,4.62,19499,23,French,99.24,None
C0009103,Big Data Fundamentals Essentials,edX,Big Data,Intermediate,4.98,5926,43,French,69.38,Basic Programming
C0009104,Advanced Big Data Concepts,Skillshare,Big Data,Advanced,3.93,8912,85,English,62.23,Python Basics
C0009105,Mastering AI with Spark,Coursera,AI,Intermediate,4.82,31172,6,Hindi,42.62,Statistics
C0009106,Crash Course in Cloud Computing,NPTEL,Cloud Computing,Beginner,4.53,37268,91,Spanish,34.62,Basic Programming
C0009107,Mastering Cybersecurity Essentials,Udemy,Cybersecurity,Beginner,4.97,41849,95,Hindi,12.54,Linear Algebra
C0009108,Complete Guide to Cybersecurity,FutureLearn,Cybersecurity,Advanced,4.75,45748,28,Spanish,12.72,Python Basics
C0009109,Blockchain Fundamentals using R,Skillshare,Blockchain,Advanced,4.86,13076,76,Spanish,93.95,None
C0009110,Cloud Computing for Everyone,Coursera,Cloud Computing,Intermediate,4.23,2727,72,French,65.79,Statistics
C0009111,Web Development for Everyone,Coursera,Web Development,Beginner,4.27,18692,15,Spanish,12.65,Linear Algebra
C0009112,Complete Guide to Cloud Computing,edX,Cloud Computing,Intermediate,4.46,46216,49,French,62.92,Basic Programming
C0009113,Advanced Data Science Concepts,Skillshare,Data Science,Advanced,4.77,49139,18,Hindi,88.63,Python Basics
C0009114,Data Science Project-Based Bootcamp,Skillshare,Data Science,Beginner,3.84,30148,27,Spanish,65.46,None
C0009115,Big Data for Everyone,NPTEL,Big Data,Advanced,4.89,29657,63,French,22.5,Statistics
C0009116,Blockchain Project-Based Bootcamp,Skillshare,Blockchain,Intermediate,4.91,20430,65,French,43.84,Linear Algebra
C0009117,Advanced Machine Learning Concepts,Skillshare,Machine Learning,Advanced,3.85,35476,48,Hindi,11.49,Python Basics
C0009118,Advanced Cybersecurity Concepts,Skillshare,Cybersecurity,Advanced,4.66,22104,20,English,17.59,Statistics
C0009119,Crash Course in Blockchain,Udemy,Blockchain,Beginner,4.29,24102,51,Spanish,20.82,Basic Programming
C0009120,Mastering Cloud Computing with Python,Skillshare,Cloud Computing,Advanced,3.79,48033,99,Spanish,48.61,Linear Algebra
C0009121,Big Data Hands-on Workshop,Udemy,Big Data,Advanced,4.02,17797,41,Hindi,45.18,Linear Algebra
C0009122,Advanced Cloud Computing Concepts,Skillshare,Cloud Computing,Beginner,3.69,39827,81,French,38.15,None
C0009123,Mastering Cybersecurity Essentials,Skillshare,Cybersecurity,Advanced,4,37401,61,English,39.04,Basic Programming
C0009124,Advanced AI Concepts,FutureLearn,AI,Advanced,4.18,33840,74,English,93.78,None
C0009125,Advanced Machine Learning Concepts,Udemy,Machine Learning,Advanced,4.37,34060,51,Hindi,0.39,Statistics
C0009126,Machine Learning for Everyone,edX,Machine Learning,Beginner,4.47,36875,49,French,39.3,Linear Algebra
C0009127,Web Development Hands-on Workshop,NPTEL,Web Development,Advanced,3.72,45244,88,English,55.66,Python Basics
C0009128,Complete Guide to Data Science,Coursera,Data Science,Advanced,4.95,44525,65,Spanish,91.66,Statistics
C0009129,Crash Course in Cloud Computing,edX,Cloud Computing,Beginner,4.78,28357,87,Hindi,82.27,Basic Programming
C0009130,Crash Course in Cloud Computing,edX,Cloud Computing,Advanced,4.22,14831,68,French,34.27,Statistics
C0009131,Big Data Fundamentals with Spark,FutureLearn,Big Data,Intermediate,4.45,14382,76,Spanish,76.83,Statistics
C0009132,Big Data Project-Based Bootcamp,FutureLearn,Big Data,Beginner,3.91,26812,89,English,57.95,Python Basics
C0009133,Complete Guide to Blockchain,FutureLearn,Blockchain,Intermediate,4.26,23089,62,French,0.35,Linear Algebra
C0009134,Mastering Machine Learning Essentials,Udemy,Machine Learning,Intermediate,4.91,24869,16,English,94.73,Basic Programming
C0009135,Web Development Hands-on Workshop,Skillshare,Web Development,Beginner,4.22,16817,31,English,61.26,Basic Programming
C0009136,Big Data Hands-on Workshop,Skillshare,Big Data,Intermediate,3.62,8188,76,French,17.18,Python Basics
C0009137,Mastering Web Development using R,Skillshare,Web Development,Intermediate,4.14,16753,59,French,59.14,Python Basics
C0009138,Advanced Data Science Concepts,Coursera,Data Science,Advanced,4.29,13932,42,English,84.62,Python Basics
C0009139,Mastering AI using R,Coursera,AI,Intermediate,4.92,18307,77,French,16.75,Linear Algebra
C0009140,Web Development for Everyone,FutureLearn,Web Development,Advanced,4.7,38235,76,Hindi,59.32,Statistics
C0009141,Crash Course in Web Development,FutureLearn,Web Development,Intermediate,4.54,2453,55,Spanish,27.84,Python Basics
C0009142,AI Project-Based Bootcamp,Coursera,AI,Intermediate,4.89,44421,8,French,80.1,Python Basics
C0009143,Machine Learning Project-Based Bootcamp,edX,Machine Learning,Intermediate,3.6,26529,29,French,77.61,None
C0009144,Machine Learning Hands-on Workshop,FutureLearn,Machine Learning,Beginner,3.68,35644,87,French,45.32,Basic Programming
C0009145,Complete Guide to AI,FutureLearn,AI,Advanced,4.98,20479,16,Spanish,82.87,None
C0009146,Complete Guide to AI,edX,AI,Beginner,4.76,6482,100,Spanish,94.39,Linear Algebra
C0009147,Data Science for Everyone,FutureLearn,Data Science,Beginner,4.2,30542,7,English,5.53,Linear Algebra
C0009148,Data Science for Everyone,FutureLearn,Data Science,Intermediate,3.75,23508,78,Hindi,95.67,Linear Algebra
C0009149,Complete Guide to Cloud Computing,FutureLearn,Cloud Computing,Advanced,4.12,45974,24,Hindi,38.07,Linear Algebra
C0009150,Big Data Project-Based Bootcamp,Udemy,Big Data,Advanced,3.63,30769,65,Hindi,45.31,Linear Algebra
C0009151,Advanced Cloud Computing Concepts,edX,Cloud Computing,Beginner,4,43613,16,Hindi,34.71,Linear Algebra
C0009152,Web Development Hands-on Workshop,NPTEL,Web Development,Intermediate,3.97,33468,42,Spanish,14.52,None
C0009153,Web Development Fundamentals from Scratch,edX,Web Development,Intermediate,3.89,27334,91,Hindi,84.08,Python Basics
C0009154,Data Science Hands-on Workshop,NPTEL,Data Science,Advanced,3.89,4379,64,Hindi,15.77,Statistics
C0009155,Mastering Data Science from Scratch,FutureLearn,Data Science,Advanced,4.43,36020,44,Spanish,45.33,Python Basics
C0009156,Big Data for Everyone,NPTEL,Big Data,Beginner,3.65,43619,7,French,25.68,Statistics
C0009157,Machine Learning Hands-on Workshop,Coursera,Machine Learning,Intermediate,4.7,14104,32,English,83.08,Basic Programming
C0009158,Cybersecurity Hands-on Workshop,Coursera,Cybersecurity,Intermediate,3.66,27490,40,English,26.48,Python Basics
C0009159,Complete Guide to Big Data,Udemy,Big Data,Beginner,4.83,41774,10,Hindi,96.86,Linear Algebra
C0009160,Mastering Cloud Computing with Python,edX,Cloud Computing,Intermediate,4.79,18584,68,French,15.32,Linear Algebra
C0009161,Mastering Web Development from Scratch,Skillshare,Web Development,Advanced,4.07,12395,5,Spanish,74.05,Linear Algebra
C0009162,Crash Course in Cloud Computing,Udemy,Cloud Computing,Advanced,3.58,37295,41,Hindi,27.3,Linear Algebra
C0009163,Crash Course in Cybersecurity,Udemy,Cybersecurity,Beginner,4.66,20195,99,Hindi,28.47,Linear Algebra
C0009164,Cybersecurity Fundamentals using TensorFlow,edX,Cybersecurity,Advanced,3.59,32033,7,French,60.55,Basic Programming
C0009165,Big Data Fundamentals using TensorFlow,NPTEL,Big Data,Beginner,4.38,30708,69,Spanish,89.4,None
C0009166,Complete Guide to AI,FutureLearn,AI,Intermediate,4.63,42523,68,Spanish,24.17,None
C0009167,Blockchain Hands-on Workshop,FutureLearn,Blockchain,Intermediate,3.88,8149,81,French,73.28,Linear Algebra
C0009168,Mastering Machine Learning Essentials,edX,Machine Learning,Advanced,4.17,49467,88,Hindi,79.17,None
C0009169,Machine Learning for Everyone,Udemy,Machine Learning,Advanced,3.62,28337,41,Spanish,89.85,Python Basics
C0009170,Cybersecurity Project-Based Bootcamp,NPTEL,Cybersecurity,Intermediate,4.72,41440,46,English,6.77,Python Basics
C0009171,Blockchain for Everyone,Coursera,Blockchain,Intermediate,4.48,26970,16,Spanish,21.79,Python Basics
C0009172,Crash Course in Big Data,Skillshare,Big Data,Beginner,3.64,20512,67,Spanish,49.04,None
C0009173,Mastering Web Development Masterclass,edX,Web Development,Advanced,4.15,32826,12,Spanish,82.6,Linear Algebra
C0009174,Mastering AI using R,FutureLearn,AI,Intermediate,3.5,2560,6,French,0.44,Python Basics
C0009175,Cloud Computing Project-Based Bootcamp,edX,Cloud Computing,Beginner,4.35,4721,71,English,19.79,Linear Algebra
C0009176,Data Science Project-Based Bootcamp,FutureLearn,Data Science,Beginner,4.9,41626,31,French,63.2,None
C0009177,Machine Learning Fundamentals Masterclass,Coursera,Machine Learning,Beginner,3.62,12754,43,English,46.89,None
C0009178,Complete Guide to Cybersecurity,edX,Cybersecurity,Intermediate,4.91,44172,52,Spanish,15.83,Linear Algebra
C0009179,Machine Learning Fundamentals with Spark,NPTEL,Machine Learning,Advanced,3.75,515,10,English,14.79,Python Basics
C0009180,Big Data for Everyone,edX,Big Data,Beginner,4.03,23769,92,French,80.99,Statistics
C0009181,Advanced Cybersecurity Concepts,Skillshare,Cybersecurity,Advanced,3.69,5430,23,Spanish,96.34,None
C0009182,Machine Learning Hands-on Workshop,Coursera,Machine Learning,Beginner,4.52,376,21,English,40.88,Basic Programming
C0009183,Blockchain for Everyone,Coursera,Blockchain,Intermediate,4.57,29687,78,French,20.24,Statistics
C0009184,Mastering Big Data with Spark,FutureLearn,Big Data,Intermediate,4.07,37044,50,Spanish,15.88,Basic Programming
C0009185,Blockchain for Everyone,NPTEL,Blockchain,Intermediate,3.68,40586,51,English,27.85,Python Basics
C0009186,Blockchain Project-Based Bootcamp,Skillshare,Blockchain,Advanced,4.42,16563,90,Hindi,41.32,Statistics
